Series Name,Series Code,Country Name,Country Code,2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016]
Surface area (sq. km),AG.SRF.TOTL.K2,Somalia,SOM,637660,637660,637660,637660,637660,637660,637660,637660,637660,637660,637660,637660,637660,637660,637660,637660,637660
Surface area (sq. km),AG.SRF.TOTL.K2,South Africa,ZAF,1219090,1219090,1219090,1219090,1219090,1219090,1219090,1219090,1219090,1219090,1219090,1219090,1219090,1219090,1219090,1219090,1219090
Surface area (sq. km),AG.SRF.TOTL.K2,South Sudan,SSD,..,..,..,..,..,..,..,..,..,..,..,633906.795,633906.895,633906.643,633907.381,633907.382,633906.659
Surface area (sq. km),AG.SRF.TOTL.K2,Sri Lanka,LKA,65610,65610,65610,65610,65610,65610,65610,65610,65610,65610,65610,65610,65610,65610,65610,65610,65610
Surface area (sq. km),AG.SRF.TOTL.K2,St. Kitts and Nevis,KNA,260,260,260,260,260,260,260,260,260,260,260,260,260,260,260,260,260
Surface area (sq. km),AG.SRF.TOTL.K2,St. Lucia,LCA,620,620,620,620,620,620,620,620,620,620,620,620,620,620,620,620,620
Surface area (sq. km),AG.SRF.TOTL.K2,St. Martin (French part),MAF,54.4,54.4,54.4,54.4,54.4,54.4,54.4,54.4,54.4,54.4,54.4,50,50,50,50,50,50
Surface area (sq. km),AG.SRF.TOTL.K2,St. Vincent and the Grenadines,VCT,390,390,390,390,390,390,390,390,390,390,390,390,390,390,390,390,390
Surface area (sq. km),AG.SRF.TOTL.K2,Sudan,SDN,..,..,..,..,..,..,..,..,..,..,..,1854106.888,1854106.027,1854105.341,1854104.772,1854105.787,1854104.915
Surface area (sq. km),AG.SRF.TOTL.K2,Suriname,SUR,163820,163820,163820,163820,163820,163820,163820,163820,163820,163820,163820,163820,163820,163820,163820,163820,163820
Surface area (sq. km),AG.SRF.TOTL.K2,Sweden,SWE,450300,450300,450300,450300,450300,450300,450300,450300,450300,450300,450300,450300,447420,447420,447420,447430,447430
Surface area (sq. km),AG.SRF.TOTL.K2,Syrian Arab Republic,SYR,185180,185180,185180,185180,185180,185180,185180,185180,185180,185180,185180,185180,185180,185180,185180,185180,185180
Surface area (sq. km),AG.SRF.TOTL.K2,Tajikistan,TJK,142550,142550,142550,142550,142550,142550,142550,142550,142550,142550,142550,142550,142550,142550,141376,141380,141380
Surface area (sq. km),AG.SRF.TOTL.K2,Tanzania,TZA,947300,947300,947300,947300,947300,947300,947300,947300,947300,947300,947300,947300,947300,947300,947300,947300,947300
Surface area (sq. km),AG.SRF.TOTL.K2,Thailand,THA,513120,513120,513120,513120,513120,513120,513120,513120,513120,513120,513120,513120,513120,513120,513120,513120,513120
Surface area (sq. km),AG.SRF.TOTL.K2,Timor-Leste,TLS,14870,14870,14870,14870,14870,14870,14870,14870,14870,14870,14870,14870,14870,14870,14870,14870,14870
Surface area (sq. km),AG.SRF.TOTL.K2,Togo,TGO,56790,56790,56790,56790,56790,56790,56790,56790,56790,56790,56790,56790,56790,56790,56790,56790,56790
Surface area (sq. km),AG.SRF.TOTL.K2,Tonga,TON,750,750,750,750,750,750,750,750,750,750,750,750,750,750,750,750,750
Surface area (sq. km),AG.SRF.TOTL.K2,Trinidad and Tobago,TTO,5130,5130,5130,5130,5130,5130,5130,5130,5130,5130,5130,5130,5130,5130,5130,5130,5130
Surface area (sq. km),AG.SRF.TOTL.K2,Tunisia,TUN,163610,163610,163610,163610,163610,163610,163610,163610,163610,163610,163610,163610,163610,163610,163610,163610,163610
Surface area (sq. km),AG.SRF.TOTL.K2,Turkmenistan,TKM,488100,488100,488100,488100,488100,488100,488100,488100,488100,488100,488100,488100,488100,488100,488100,488100,488100
Surface area (sq. km),AG.SRF.TOTL.K2,Turks and Caicos Islands,TCA,950,950,950,950,950,950,950,950,950,950,950,950,950,950,950,950,950
Surface area (sq. km),AG.SRF.TOTL.K2,Tuvalu,TUV,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30
Surface area (sq. km),AG.SRF.TOTL.K2,Uganda,UGA,241550,241550,241550,241550,241550,241550,241550,241550,241550,241550,241550,241550,241550,241550,241550,241550,241550
Surface area (sq. km),AG.SRF.TOTL.K2,Ukraine,UKR,603550,603550,603550,603550,603550,603550,603550,603550,603550,603550,603550,603550,603550,603550,603550,603550,603550
Surface area (sq. km),AG.SRF.TOTL.K2,United Arab Emirates,ARE,98647.9,98647.9,98647.9,98647.9,98647.9,98647.9,98647.9,98647.9,98647.9,98647.9,98647.9,98647.9,98647.9,98647.9,98647.9,98647.9,98647.9
Surface area (sq. km),AG.SRF.TOTL.K2,Uruguay,URY,176220,176220,176220,176220,176220,176220,176220,176220,176220,176220,176220,176220,176220,176220,176220,176220,176220
Surface area (sq. km),AG.SRF.TOTL.K2,Uzbekistan,UZB,447400,447400,447400,447400,447400,447400,447400,447400,447400,447400,447400,447400,447400,444103,448924,448924,448924
Surface area (sq. km),AG.SRF.TOTL.K2,Vanuatu,VUT,12190,12190,12190,12190,12190,12190,12190,12190,12190,12190,12190,12190,12190,12190,12190,12190,12190
Surface area (sq. km),AG.SRF.TOTL.K2,"Venezuela, RB",VEN,912050,912050,912050,912050,912050,912050,912050,912050,912050,912050,912050,912050,912050,912050,912050,912050,912050
Surface area (sq. km),AG.SRF.TOTL.K2,Vietnam,VNM,329240,329250,329300,329310,329314,331212,331212,331212,331051,331051,330954,330957,330971,330972,331230,331230,331230
Surface area (sq. km),AG.SRF.TOTL.K2,Virgin Islands (U.S.),VIR,350,350,350,350,350,350,350,350,350,350,350,350,350,350,350,350,350
Surface area (sq. km),AG.SRF.TOTL.K2,West Bank and Gaza,PSE,6020,6020,6020,6020,6020,6020,6020,6020,6020,6020,6020,6020,6020,6020,6020,6020,6020
Surface area (sq. km),AG.SRF.TOTL.K2,"Yemen, Rep.",YEM,527970,527970,527970,527970,527970,527970,527970,527970,527970,527970,527970,527970,527970,527970,527970,527970,527970
Surface area (sq. km),AG.SRF.TOTL.K2,Zambia,ZMB,752610,752610,752610,752610,752610,752610,752610,752610,752610,752610,752610,752610,752610,752610,752610,752610,752610
Surface area (sq. km),AG.SRF.TOTL.K2,Zimbabwe,ZWE,390760,390760,390760,390760,390760,390760,390760,390760,390760,390760,390760,390760,390760,390760,390760,390760,390760
Surface area (sq. km),AG.SRF.TOTL.K2,Arab World,ARB,11291008.9,11291008.9,11291008.9,11291018.9,11291028.9,11291038.9,11291038.9,11291048.9,11291058.9,11288518.9,11288520.9,13142632.788,13142634.927,13142446.241,13142326.672,13142335.687,13142335.815
Surface area (sq. km),AG.SRF.TOTL.K2,Caribbean small states,CSS,434990,434990,434990,434990,434990,434990,434990,434990,434990,434990,434990,434990,434990,434990,434990,434990,434990
Surface area (sq. km),AG.SRF.TOTL.K2,Central Europe and the Baltics,CEB,1134899,1134899,1134899,1134899,1134959,1134959,1134949,1134949,1134954,1134960,1134907,1134876,1166359,1166894,1166954,1166954,1166954
Surface area (sq. km),AG.SRF.TOTL.K2,Early-demographic dividend,EAR,34108647,34108647,34108647,34108657,34138952.641,34138965.43,34138965.646,34138970.279,34138978.348,34139517.489,34139522.131,34139527.777,34139531.636,34136231.415,34138949.415,34141608.912,34141601.692
Surface area (sq. km),AG.SRF.TOTL.K2,East Asia & Pacific,EAS,24859340,24859716.2,24859832.2,24859873.7,24859911.5,24861838.8,24861884.6,24861936.2,24861900.2,24861978,24862016.4,24862026.8,24862167.8,24861884.6,24862169.6,24864793.8,24864844
Surface area (sq. km),AG.SRF.TOTL.K2,East Asia & Pacific (excluding high income),EAP,16305760,16305770.2,16305820.2,16305829.7,16305834.5,16307731.8,16307732,16307732,16307571,16307571.5,16307474.7,16307477.9,16307491.9,16307089.3,16307353.3,16309952.4,16309955.5
Surface area (sq. km),AG.SRF.TOTL.K2,East Asia & Pacific (IDA & IBRD countries),TEA,16185500,16185510.2,16185560.2,16185569.7,16185574.5,16187471.8,16187472,16187472,16187311,16187311.5,16187214.7,16187217.9,16187231.9,16186829.3,16187093.3,16189692.4,16189695.5
Surface area (sq. km),AG.SRF.TOTL.K2,Euro area,EMU,2757455,2757475,2757785,2758135,2757845,2757865,2758165,2758145,2758160,2758296,2758480,2758462,2758832,2759542.2,2759643.6,2759682.6,2759868.6
Surface area (sq. km),AG.SRF.TOTL.K2,Europe & Central Asia,ECS,28463678.027,28463698.027,28464008.027,28464358.027,28464138.027,28464158.027,28464448.027,28464500.92,28464515.92,28464650.92,28464844.92,28464826.92,28493629.92,28731092.23,28734845.52,28734861.69,28735058.15
Surface area (sq. km),AG.SRF.TOTL.K2,Europe & Central Asia (excluding high income),ECA,23247239,23247239,23247239,23247239,23247259,23247259,23247259,23247259,23247259,23247258,23247268,23247268,23247268,23243971,23247618,23247622,23247623
Surface area (sq. km),AG.SRF.TOTL.K2,Europe & Central Asia (IDA & IBRD countries),TEC,23854859,23854859,23854859,23854859,23854929,23854929,23854919,23854919,23854919,23854918,23854928,23854928,23886411,23883124,23886771,23886775,23886776
Surface area (sq. km),AG.SRF.TOTL.K2,European Union,EUU,4141355,4141375,4141685,4142035,4141805,4141825,4142115,4142095,4142110,4142246,4142430,4142412,4171215,4171935.2,4172036.6,4172085.6,4172271.6
Surface area (sq. km),AG.SRF.TOTL.K2,Fragile and conflict affected situations,FCS,16861098,16861098,16861098,16861098,16861098,16861098,16861098,16861098,16861098,16858018,16858018,19346031.683,19346030.922,19345841.984,19345842.153,19345843.169,19345841.574
Surface area (sq. km),AG.SRF.TOTL.K2,Heavily indebted poor countries (HIPC),HPC,17887541,17887541,17887541,17887541,17919509.641,17919512.43,17919512.646,17919507.279,17919505.348,17919504.489,17919505.131,19773867.665,19773867.663,19773863.756,19773863.187,19773862.699,19773858.607
Surface area (sq. km),AG.SRF.TOTL.K2,High income,HIC,36933893.327,36934279.327,36934655.327,36935047.327,36934850.327,36934910.327,36935245.927,36935360.42,37134990.42,37135203.72,37135524.92,37135514.72,37164447.72,37409562.43,37409470.72,37409514.99,37410362.55
Surface area (sq. km),AG.SRF.TOTL.K2,IBRD only,IBD,72980928,72980938.2,72980988.2,72980997.7,72981072.5,72982969.8,72982960,72982960,72982799,72980259.5,72980174.7,72980177.9,73011672.9,73011093.3,73011256.3,73013856.4,73014458.5
Surface area (sq. km),AG.SRF.TOTL.K2,IDA & IBRD total,IBT,96007343,96007353.2,96007403.2,96007412.7,96037773.141,96039673.23,96039663.646,96039658.279,96039495.348,96036953.989,96036869.831,98525142.36,98556637.458,98552756.699,98555736.868,98558340.481,98558938.766
Surface area (sq. km),AG.SRF.TOTL.K2,IDA blend,IDB,4457950,4457950,4457950,4457950,4457950,4457950,4457950,4457950,4457950,4457950,4457950,4457950,4457950,4454653,4459474,4459474,4459474
Surface area (sq. km),AG.SRF.TOTL.K2,IDA only,IDX,18568465,18568465,18568465,18568465,18598750.641,18598753.43,18598753.646,18598748.279,18598746.348,18598744.489,18598745.131,21087014.46,21087014.558,21087010.399,21085006.568,21085010.081,21085006.266
Surface area (sq. km),AG.SRF.TOTL.K2,IDA total,IDA,23026415,23026415,23026415,23026415,23056700.641,23056703.43,23056703.646,23056698.279,23056696.348,23056694.489,23056695.131,25544964.46,25544964.558,25541663.399,25544480.568,25544484.081,25544480.266
Surface area (sq. km),AG.SRF.TOTL.K2,Late-demographic dividend,LTE,45819624.9,45819635.1,45819685.1,45819694.6,45819709.4,45821606.7,45821596.9,45821596.9,45821440.9,45821446.4,45821306.6,45821278.8,45821290.8,45821019.2,45821237.2,45821187.3,45821795.4
Surface area (sq. km),AG.SRF.TOTL.K2,Latin America & Caribbean,LCN,20425492.4,20425492.4,20425492.4,20425492.4,20425492.4,20425492.4,20425492.4,20425492.4,20425492.4,20425492.4,20425484.4,20425480,20425478,20425479,20425379,20425379,20425978
Surface area (sq. km),AG.SRF.TOTL.K2,Latin America & Caribbean (excluding high income),LAC,19386320,19386320,19386320,19386320,19386320,19386320,19386320,19386320,19386320,19386320,19386312,19386312,19386310,19386311,19386311,19386311,19386306
Surface area (sq. km),AG.SRF.TOTL.K2,Latin America & the Caribbean (IDA & IBRD countries),TLA,20289996,20289996,20289996,20289996,20289996,20289996,20289996,20289996,20289996,20289996,20289998,20289998,20289996,20289997,20289897,20289897,20290496
Surface area (sq. km),AG.SRF.TOTL.K2,Least developed countries: UN classification,LDC,18267868,18267868,18267868,18267868,18298153.641,18298156.43,18298156.646,18298151.279,18298149.348,18298148.489,18298149.131,20786418.46,20786418.558,20786414.399,20785584.568,20785584.081,20785579.266
Surface area (sq. km),AG.SRF.TOTL.K2,Low & middle income,LMY,94619827,94619837.2,94619887.2,94619896.7,94650207.141,94652107.23,94652107.646,94652102.279,94651939.348,94649397.989,94649303.831,97137576.36,97137588.458,97133697.699,97136777.868,97139381.481,97139375.766
Surface area (sq. km),AG.SRF.TOTL.K2,Low income,LIC,12884030,12884030,12884030,12884030,12915998.641,12916001.43,12916001.646,12915996.279,12915994.348,12915993.489,12915994.131,15404263.46,15404263.558,15404259.399,15403085.568,15403089.081,15403084.266
Surface area (sq. km),AG.SRF.TOTL.K2,Lower middle income,LMC,22579268,22579278,22579328,22579338,22577669,22579567,22579567,22579567,22579406,22579405,22579308,22579311,22579325,22576029,22580277,22580278,22580279
Surface area (sq. km),AG.SRF.TOTL.K2,Middle East & North Africa,MEA,11388327.9,11388327.9,11388327.9,11388337.9,11388347.9,11388357.9,11388357.9,11388367.9,11388377.9,11385837.9,11385839.9,11385844.9,11385847.9,11385659.9,11385540.9,11385548.9,11385549.9
Surface area (sq. km),AG.SRF.TOTL.K2,Middle East & North Africa (excluding high income),MNA,8777960,8777960,8777960,8777960,8777960,8777960,8777960,8777960,8777960,8775420,8775420,8775420,8775420,8775232,8775232,8775233,8775233
Surface area (sq. km),AG.SRF.TOTL.K2,Middle East & North Africa (IDA & IBRD countries),TMN,8771940,8771940,8771940,8771940,8771940,8771940,8771940,8771940,8771940,8769400,8769400,8769400,8769400,8769212,8769212,8769213,8769213
Surface area (sq. km),AG.SRF.TOTL.K2,Middle income,MIC,81735797,81735807.2,81735857.2,81735866.7,81734208.5,81736105.8,81736106,81736106,81735945,81733404.5,81733309.7,81733312.9,81733324.9,81729438.3,81733692.3,81736292.4,81736291.5
Surface area (sq. km),AG.SRF.TOTL.K2,North America,NAC,19511834,19511834,19511834,19511834,19511834,19511834,19511834,19511834,19711314,19711314,19711314,19711314,19711314,19715550,19715550,19715550,19715550
Surface area (sq. km),AG.SRF.TOTL.K2,Not classified,INX,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Surface area (sq. km),AG.SRF.TOTL.K2,OECD members,OED,37166359,37166739,37167109,37167479,37167219,37167269,37167599,37167629,37367244,37367457,37367774,37367761,37365204,37606072.31,37606191.6,37606227.77,37607065.23
Surface area (sq. km),AG.SRF.TOTL.K2,Other small states,OSS,2074448,2074448,2074448,2074458,2072785,2072795,2072795,2072805,2072815,2072815,2072817,2072822,2072825,2072935,2072817,2072824,2072825
Surface area (sq. km),AG.SRF.TOTL.K2,Pacific island small states,PSS,65150,65150,65150,65150,65150,65150,65150,65150,65150,65150,65150,65150,65150,65150,65150,65150,65150
Surface area (sq. km),AG.SRF.TOTL.K2,Post-demographic dividend,PST,32994694,32995080,32995456,32995838,32995641,32995691,32996036.6,32996068.2,33195683.2,33195890.5,33196252.7,33196272.9,33225202.9,33465951.61,33466003.9,33466041.17,33466283.73
Surface area (sq. km),AG.SRF.TOTL.K2,Pre-demographic dividend,PRE,18165321,18165321,18165321,18165321,18165321,18165321,18165321,18165321,18165321,18162241,18162241,20650509.683,20650508.922,20650319.984,20650320.153,20650321.169,20650319.574
Surface area (sq. km),AG.SRF.TOTL.K2,Small states,SST,2574588,2574588,2574588,2574598,2572925,2572935,2572935,2572945,2572955,2572955,2572957,2572962,2572965,2573075,2572957,2572964,2572965
Surface area (sq. km),AG.SRF.TOTL.K2,South Asia,SAS,5137847,5137847,5137847,5137847,5136164,5136164,5136164,5136164,5136164,5136164,5136164,5136164,5136164,5136164,5135333,5135333,5135333
Surface area (sq. km),AG.SRF.TOTL.K2,South Asia (IDA & IBRD),TSA,5137847,5137847,5137847,5137847,5136164,5136164,5136164,5136164,5136164,5136164,5136164,5136164,5136164,5136164,5135333,5135333,5135333
Surface area (sq. km),AG.SRF.TOTL.K2,Sub-Saharan Africa,SSF,21767201,21767201,21767201,21767201,21799169.641,21799172.43,21799172.646,21799167.279,21799165.348,21799164.489,21799165.131,24287434.46,24287434.558,24287430.399,24287430.568,24287430.081,24287425.266
Surface area (sq. km),AG.SRF.TOTL.K2,Sub-Saharan Africa (excluding high income),SSA,21764701,21764701,21764701,21764701,21796669.641,21796672.43,21796672.646,21796667.279,21796665.348,21796664.489,21796665.131,24284934.46,24284934.558,24284930.399,24284930.568,24284930.081,24284925.266
Surface area (sq. km),AG.SRF.TOTL.K2,Sub-Saharan Africa (IDA & IBRD countries),TSS,21767201,21767201,21767201,21767201,21799169.641,21799172.43,21799172.646,21799167.279,21799165.348,21799164.489,21799165.131,24287434.46,24287434.558,24287430.399,24287430.568,24287430.081,24287425.266
Surface area (sq. km),AG.SRF.TOTL.K2,Upper middle income,UMC,59156529,59156529.2,59156529.2,59156528.7,59156539.5,59156538.8,59156539,59156539,59156539,59153999.5,59154001.7,59154001.9,59153999.9,59153409.3,59153415.3,59156014.4,59156012.5
Surface area (sq. km),AG.SRF.TOTL.K2,World,WLD,131553720.327,131554116.527,131554542.527,131554944.027,131585057.468,131587017.557,131587353.573,131587462.699,131786929.768,131784601.709,131784828.751,134273091.08,134302036.178,134543260.129,134546248.588,134548896.471,134549738.316
Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,Argentina,ARG,9.62260350188905,9.32489879390056,9.81895834666325,12.5187797002949,13.1007798994386,13.1031756459852,12.8788866954319,12.4482684483004,13.3178463574032,12.3830415594157,12.8530426903255,12.6636277012315,12.9528415127413,12.4529027558077,12.6109666067191,12.3365069418291,12.0972836411962
Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,Australia,AUS,23.0768998077618,24.9402183625363,23.6166114022748,24.365136835797,24.3441934685885,24.8369690720979,24.5893841012414,24.0931056982697,24.2553169802763,22.0436537065179,20.5269552747402,20.3503122216089,21.1170969777079,21.9581112368817,21.9088787823813,21.865491896164,22.2344726424899
Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,Brazil,BRA,..,..,..,..,..,..,..,..,..,..,14.2561039605367,14.8598762321728,14.3169111233255,14.1332698351053,13.499158987723,13.6294057824755,13.6863553594782
Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,China,CHN,..,..,..,..,..,8.56924385784706,9.05725398274024,9.77140606467054,10.101426526616,10.3094417362981,10.2120486088405,10.3127948892868,10.2567686829398,9.90773258312895,9.6786188269997,9.37692044712997,9.12291556058215
Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,France,FRA,23.3918915720097,23.374463658822,22.5672285869574,22.1169755179785,22.1629571031778,22.2954802211897,22.5778088478701,22.1220175547039,22.0052399642638,20.7014276846679,21.9526594894273,21.8164964590897,22.5307400790117,23.2109178727076,23.1614153174882,23.197715462657,23.0648275010082
Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,Germany,DEU,11.7050007349141,10.961685400499,10.8353047149382,10.9985214123903,10.4262945741916,10.6568166026456,10.8516276183608,11.3340401272229,11.4723010889499,11.6149370535587,11.1902979254406,11.4813852299559,11.6229861108582,11.611503370267,11.4825632039024,11.4787289586211,11.2961202523973
Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,India,IND,8.81014349623956,8.07945444456957,8.67627393097178,9.10808432217665,9.57081708050975,10.0809315264093,11.1293370539256,12.1083469904396,10.9771721522223,9.80972540643427,10.3880397905448,10.1773845336217,10.8367717209692,11.0016256942917,9.98465419071312,10.5697090357471,11.1477384291463
Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,Indonesia,IDN,..,11.5781845835748,11.8269595891699,12.3855320643093,12.3307678952353,..,..,..,13.3106178269489,11.0577865188848,10.5374850612964,11.1581278507445,11.3805899447921,11.2853014633987,10.8355237532905,10.7534877772096,10.3363487033276
Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,Italy,ITA,23.8097405190071,23.4057500716183,22.8913877183109,22.7635726624321,22.2158492727837,21.9593096119247,23.3278211677977,23.7633479184746,23.4899640312502,23.7429449463464,23.680622988167,23.6475892912704,24.9468297858102,25.1389039339171,24.8410721949095,24.739527170909,25.0703095459877
Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,Japan,JPN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,"Korea, Rep.",KOR,14.2617780767866,13.5487884169826,13.2486667899345,13.6934575722654,12.9668278295344,13.3130704357982,13.7275352115127,14.8173827033418,14.495199990643,13.6509644478519,13.4369302936494,13.8509676319419,14.0775914974355,13.6306234375615,13.2411616632556,13.1581443398916,13.981952981677
Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,Mexico,MEX,9.57286143756433,..,..,..,..,..,..,..,10.0237674138845,9.67979626268781,10.1109133125608,10.0124026674765,9.77301560493986,10.294578624308,10.6256050549437,12.7823935220231,13.5343603549909
Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,Netherlands,NLD,20.9379500759944,21.2141586823303,21.1580865112734,20.3537372516137,20.170002607286,21.234817556541,21.6000109486679,21.595200025841,21.1439157722984,20.9443347278192,20.9861902698271,20.2294425079072,19.4077486423489,19.6920947880502,20.6364286139734,21.1606242246467,21.9051101382534
Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,Russian Federation,RUS,13.7255344540838,15.778699595813,13.6349660680486,13.3140302040687,13.2340253896719,16.6229096830257,16.5682157585873,16.5513130625157,15.8180678239761,12.9563524123963,13.0483488461042,13.9542036796753,13.7546730412872,12.933492451261,13.2553613046452,10.6420948088217,9.18312209969854
Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,Saudi Arabia,SAU,..,..,..,..,..,..,..,..,..,..,2.52961274372641,2.33196676523408,2.53842009712318,2.73392868608145,2.77137882035696,3.33440372294042,3.3899822461108
Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,Spain,ESP,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,Switzerland,CHE,10.2963979795525,9.22663079967265,9.18997208710248,9.21059940231623,9.2435033482433,9.34043149389252,9.42261847185593,9.2701601775373,9.81030804725997,9.56789060448665,9.60570290130178,9.53926404180571,9.42129853035451,9.49458556185171,9.30972660662521,9.75699113702263,9.63696585181636
Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,Turkey,TUR,..,..,..,..,..,..,..,..,17.5022873053912,18.0739349463133,18.8590204873549,18.5709178654085,18.1071816360307,18.3638081028441,17.945817048267,18.1807806756769,18.2655872253317
Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,United Kingdom,GBR,26.1674566079892,25.6658525519119,24.9117882481201,24.5473862680262,25.1679382605323,25.5078158011966,25.6831712570758,25.866922696234,26.486243742653,24.1673521530303,25.3593328534946,25.8436639948331,25.0708833215268,25.0712498505984,24.8911364559143,25.0391257533012,25.4061806714077
Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,United States,USA,12.9690323513663,11.8578253467648,9.8614198548431,9.38922239267074,9.54017799130747,10.6838278530909,11.3112743686473,11.307387782412,10.3160122633975,7.91945327741596,8.59573284236889,9.57400376451656,9.79825572591336,10.519948552298,10.9478500537277,11.2174965949681,10.9022837417003
Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,Afghanistan,AFG,..,..,..,..,..,..,6.96759757507017,5.28345660398282,6.08796493020769,8.48175836103604,9.16975191915408,8.91679399595736,7.70780060287773,7.12277329020889,6.88210294277301,7.58538233129798,9.50265278274007
Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,Albania,ALB,..,..,16.4842349789786,17.1961499195146,17.9650868213491,..,..,..,..,..,..,18.0220121712647,17.4832338190971,16.5032748907978,18.3019409890441,18.5157960517393,17.5902283762095
Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,Algeria,DZA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,American Samoa,ASM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,Andorra,AND,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,Angola,AGO,28.7033821587261,29.2466757235017,15.5328118307446,17.1715799050331,18.0745661578982,17.1091178120826,23.385169992983,21.499160563566,25.6501497407251,18.3610800814702,16.5999463532431,16.1034126819228,14.8227193155102,14.184763136916,13.5426301621262,11.0020191367023,9.73251223441606
Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,Antigua and Barbuda,ATG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,Armenia,ARM,..,..,..,..,13.9964056466186,14.3356634088462,14.3959865593942,15.962531729107,17.3217587321083,16.5058632327843,17.0700513990102,17.2194190490991,17.4916420766113,21.5862138752919,21.5991745525223,20.931220827141,21.2773752756378
Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,Aruba,ABW,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,Austria,AUT,26.225079875854,27.9655719884559,26.9755003214763,26.6469699320882,26.3086724864457,25.5139554642579,25.0504425566822,25.3919943156154,26.0775197165623,25.2251652368968,25.2816355062362,25.4279852755305,25.92819764092,26.4151730942712,26.4178983110922,26.8261674155428,25.4191692326751
Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,Azerbaijan,AZE,..,..,..,..,..,..,..,..,16.4211753684861,14.1067089869809,12.1577769928176,12.2247609538804,12.7786393685483,13.3883331614589,14.2125356482603,15.6031629275469,14.5555165725558
Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,"Bahamas, The",BHS,10.6786875949518,9.85954269322648,8.99909471285283,9.28851905674012,9.42833415605685,10.0017079766577,11.2483316531019,11.3588658867582,12.1213661409842,11.2520687319925,10.7623149327044,13.0110208622256,12.0392571652442,11.6680001636009,11.3149140479319,12.8389516350719,14.0776468374062
Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,Bahrain,BHR,3.73277772071662,4.10364290899394,3.57899289191497,3.30681318786877,4.21684066611925,..,..,..,..,..,..,..,..,..,..,..,..
Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,Bangladesh,BGD,..,6.61116027143823,6.69138419067813,6.96521390375867,7.04644841818552,7.13567003946154,7.04330405780911,6.91726266856821,7.65602988282474,7.49811626276927,7.83468474946733,8.68592470557816,9.02456268993842,8.96241331564248,8.6353777373447,8.49834882820801,8.76502765162342
Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,Barbados,BRB,..,..,..,25.2434179778782,25.7744229931775,26.7347427673779,25.2846656469472,25.9597546106119,25.428786969697,24.7146599932818,24.7129304966887,25.9529948899624,24.4711838177874,23.0711720761172,23.5162660066007,25.3918081442206,27.4944565838509
