Series Name,Series Code,Country Name,Country Code,2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016]
People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,El Salvador,SLV,77.785909238446,77.9945093288928,79.3075491238493,80.6154644706274,81.9184639812898,83.2147839120438,84.504963775035,85.8018466620665,87.1683053950386,88.5099881136546,89.8270536912979,91.1193321659356,92.3860985868872,93.6268378555596,94.8416789907244,96.0303446016307,97.0638562514843
People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,Equatorial Guinea,GNQ,51.098140154375,51.7904444311043,52.5419968244702,53.350417314032,54.2150313015944,55.1317208613048,56.1005800740019,57.1185701287786,58.1837931883735,59.2917963723687,60.4413668079026,61.6296099955934,62.853891327903,63.6715149279715,63.9264758629416,64.1785981035767,64.4255187243777
People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,Eritrea,ERI,46.8142143655462,47.1204231508557,47.4409243682311,47.7752196108843,48.1234176767697,48.4844071564725,48.8594911277223,49.2469503320993,49.6487022906892,49.8103237731074,49.9773832167063,50.1505272539584,50.3291758427734,50.705129692831,51.0835630478377,51.465092410934,51.8497184170396
People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,Estonia,EST,99.1147785269148,99.1546993704101,99.1949551863693,99.2355280084204,99.2764428643847,99.3176953188921,99.3592692853062,99.4011856361974,99.4434445759879,99.4860460272895,99.5289770226984,99.5722530825586,99.6172946194103,99.6635589368578,99.709412646989,99.710536804995,99.7116540274429
People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,Eswatini,SWZ,52.5142232240106,53.5209466846974,54.52232476705,55.5182958132372,56.5079657154449,57.4925495489862,58.4711547084323,59.4627153964033,60.5661692889809,61.6606519857311,62.7462208814328,63.8233123478148,64.8642108719335,65.8969784321618,66.9212779895585,67.937522207461,68.9482924344727
People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,Ethiopia,ETH,18.6952068677435,20.2887756838031,21.84035898773,23.3481087960155,24.81285657144,26.2347749310875,27.6146387865678,28.9614372682105,30.366713358997,31.7278314748033,33.0467720973932,34.3226768813959,35.5569376350512,36.7398330617842,37.8814904843982,38.9817333851423,40.0414232118597
People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,Faroe Islands,FRO,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,Fiji,FJI,94.6031107201732,94.6354350090054,94.6677596786134,94.5918013240744,94.5164243902279,94.4413763743788,94.3669091932943,94.2929393208483,94.2277460800902,94.165169862637,94.1033286744996,94.0420477537871,93.9815032207128,93.9213392097319,93.8618196115997,93.8029451962542,93.7446242000918
People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,Finland,FIN,99.9999988235217,99.9999988263551,99.9999976585157,99.999996496999,99.9999988356925,99.999998839399,100.000002313002,100.000001152038,100.000001147299,100.000004569658,99.9999988625115,100.000001132537,100.000004510281,99.9999977546638,100,100.000001113381,100.000002218197
People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,France,FRA,99.8973330757829,99.905846216961,99.9141892287054,99.9223748000429,99.9303941409942,99.9382529541837,99.9459549490242,99.9535033791738,99.9609005454356,99.9681485413125,99.9752388651913,99.9821779187594,99.9889611520056,99.9955853466463,99.9999984786527,100.000003030112,100.000001508888
People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,French Polynesia,PYF,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,Gabon,GAB,79.5376203712706,80.1375979866492,80.7004770269364,81.2271137400689,81.7188549994123,82.176569172432,82.6024851173182,82.9974082180176,83.3634286368398,83.7004303917595,84.0108546773958,84.2953839412823,84.5558662874216,84.7921999403419,85.0029338177371,85.474801842298,85.6270468713068
People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,"Gambia, The",GMB,75.0013613312603,75.1391162931372,75.2877041481854,75.4409691354002,75.5803817326046,75.7282655765502,75.8846274143723,76.0494729673771,76.2230084061285,76.4044421655502,76.5943555458668,76.7923229872766,76.9987620289657,77.2125286051,77.4333019283205,77.6607395519197,77.8272376731693
People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,Georgia,GEO,92.9752106958199,93.2019899500047,93.4607451729654,93.7550104539909,94.0464387573074,94.3350411169258,94.6209186331692,94.9040816147247,95.1844277693445,95.4619793401794,95.7368220484256,96.0088782856911,96.2782419661562,96.544758806027,97.6414520547795,97.9140849591674,98.1705496661917
People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,Germany,DEU,99.9999976031676,100.000002395419,100,100,99.9999976098521,99.9999976085521,100,100,100,99.9999975877104,100,100,100,100.000002403398,100,100,100
People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,Ghana,GHA,64.4638031428596,65.3511039397109,66.3482881085906,67.3462348242887,68.3453704482538,69.3449537231285,70.3458816928579,71.3481129436384,72.3518429486866,73.3565504768615,74.3633812017494,75.3718103482721,76.3817829569301,77.3929942466572,78.4056161255758,79.4198192690518,80.4357731312562
People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,Gibraltar,GIB,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,Greece,GRC,99.5868179374807,99.6223332214991,99.6594458871387,99.6957504848661,99.7312712376972,99.765992144665,99.7999408006089,99.8331130229488,99.8655479090418,99.8972218166489,99.9281670485529,99.9583947991751,99.9879122910364,100,99.999995665396,100.000002176368,99.999997816999
People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,Greenland,GRL,100,99.9999983068967,99.9999983126185,99.999996636544,99.9999983227971,100.000001674552,100,99.9999966494832,100,100.00000336227,100.000001683807,100.000001686367,99.9999983111842,100.000001690492,99.9999991542741,100,99.9999991547239
People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,Grenada,GRD,93.3076378093218,93.5399527788903,93.7722677484587,94.0045827180272,94.2368976875956,94.4692126571641,94.7015276267326,94.9338425963011,95.1661575658695,95.398472535438,95.6307875050065,95.8631024745749,95.9713888869245,95.6286504435547,95.6286504435547,95.6286504435547,95.6286504435547
People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,Guam,GUM,99.4,99.4246,99.4492,99.4738,99.4984,99.523,99.5476,99.5722,99.5968,99.6214,99.646,99.6706,99.6952,99.6952,99.6952,99.6952,99.6952
People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,Guatemala,GTM,85.7537695716161,86.2842111904515,86.8106771552558,87.3294933564548,87.8423192695296,88.3513074246418,88.8566154097173,89.3583810814338,89.8565989331715,90.3509172946902,90.8418202598347,91.3289718122951,91.8125991348994,92.2937504172315,92.7722556312498,93.2481165045103,93.7208920501672
People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,Guinea,GIN,62.7327385291285,62.8638556834757,62.9710663463137,63.0548994618278,63.1152547537637,63.1523453969488,63.1667118224743,63.1582495579529,63.1271769035373,63.0737194637744,62.9984313333843,62.9012095301339,62.7822779700848,62.641863357137,62.4801998535424,62.3021655082448,62.1081900672806
People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,Guinea-Bissau,GNB,53.3767834403066,54.2289188168369,55.0772200585805,55.92104005554,56.7607023055996,57.5955644500973,58.4265995037992,59.2531630575618,60.0755820721019,60.8932206956943,61.7073519596972,62.5173383324678,63.3234959142569,64.1255090528136,64.9236884431229,65.7180338535189,66.508234004791
People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,Guyana,GUY,87.9051300661601,88.3836197004463,88.8626965569226,89.3338793443895,89.803581697861,90.274093285778,90.7454861309297,91.2176731517163,91.6906557645574,92.1644956867993,92.6391163635271,93.1145283459524,93.6056971662151,94.0973538326522,94.7388554648792,95.1618569677412,95.536351408231
People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,Haiti,HTI,56.2392898027231,57.0607645816779,57.8903088500953,58.7247923907005,59.2574864671638,59.7530294873754,60.2473779546556,60.739256870337,61.2299852340875,61.7165752787622,62.2007881303481,62.6818043251415,63.1596589151856,63.6326928741815,64.1022376066922,64.5674850841982,65.0230172994401
People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,Honduras,HND,84.804211990405,85.4327772807194,86.0812022382452,86.7111154770519,87.334494822374,87.9504757671021,88.5597530467423,89.1620002745504,89.7573871016978,90.3454726338607,90.926728630596,91.500757446822,92.0679823464202,92.6279168244825,93.1809772477951,93.7373063016117,94.2860317378187
People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,"Hong Kong SAR, China",HKG,98.7057594381036,98.797146619842,98.8885338015803,98.9799209833187,99.071308165057,99.1626953467954,99.2540825285338,99.3454697102722,99.4368568920105,99.5282440737489,99.6196312554873,99.7110184372256,99.802405618964,99.8937928007024,99.9851799824407,100,100
People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,Hungary,HUN,99.9638327408459,99.9639297344715,99.9650825886859,99.9654904506339,99.9659020798573,99.9663756431823,99.9669028623842,99.9674357233374,99.9679572202761,99.9684785337061,99.968928918326,99.9693801574324,99.9696970223645,99.96997877472,99.970249563242,99.9705267781027,99.9708074608857
People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,Iceland,ISL,100.000004080836,100,99.9999986630531,99.999997350463,100,100.000004526234,100.000002545439,100.000003749702,99.9999981594274,100.000003620563,99.9999988091278,99.9999964615167,99.999997070359,99.9999988335293,100.00000290348,99.9999976897635,99.9999988526329
People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,India,IND,79.0238048139873,79.5362936681085,80.3602219668962,81.184130425863,82.008077454381,82.8316665819741,83.6549523056458,84.477961127007,85.3005866035393,86.1224806667256,86.9436701821491,87.7641605593673,88.5846101736956,89.4046164990313,90.2239525928509,91.0422845490444,91.8592753460184
People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,Indonesia,IDN,75.6529970881114,76.6056349670301,77.5488347595222,78.4822986455282,79.4063934858927,80.3199900125195,81.1435477821492,81.9557865066417,82.7571236313271,83.546841930047,84.3218551204758,85.0689725013175,85.8062530144356,86.53343440724,87.2510582276208,87.958733450287,88.6565339751424
People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,"Iran, Islamic Rep.",IRN,94.9438670766318,95.0029556005272,95.061556804939,95.1196569319014,95.1771776711389,95.1715934228037,95.1655369988514,95.1550156614244,95.1420916985937,95.1287487075774,95.1150602072275,95.1009450387754,95.0854021531033,95.068753602027,95.1135583842301,95.1577790703197,95.2014944663961
People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,Iraq,IRQ,80.9058314397561,81.4754210174563,82.4246967632795,83.372338991812,84.3183359995513,85.2626923061996,86.2051161308147,87.146202479783,88.0856377099579,89.0231982775017,89.9740075892352,90.9286216403903,91.8771542177504,92.8196465623575,93.7562893312705,94.6870765749326,95.6129732711369
People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,Ireland,IRL,97.1837179642103,97.1974991690863,97.2110489208507,97.2242617321193,97.2372286247777,97.2499844209288,97.2626103008741,97.2754246767287,97.2880820146827,97.3005755769923,97.3129058035775,97.3250705305132,97.337077344495,97.3489205018816,97.3605988960822,97.3721279903485,97.3834773889523
People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,Isle of Man,IMN,..,..,..,..,..,..,..,..,..,99.075,99.075,99.075,99.075,99.075,99.075,99.075,99.075
People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,Israel,ISR,99.9999969552154,99.9999990042441,100.000001956479,99.9999971162309,100.00000377411,100.000001848718,100.000000903527,99.9999973549935,100,100.000003359166,100.000001643832,100.000000806407,99.9999976217305,99.9999976588286,99.9999976942717,100.000001513666,99.9999992549263
People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,Italy,ITA,99.9999965910314,100,99.9923348565022,99.9463500963943,99.9003916010619,99.8544390750045,99.8085092634353,99.7625889281037,99.7166879738304,99.6708026049911,99.6249369972761,99.5790803223169,99.533328040074,99.4876503004492,99.4420143660675,99.4422539664209,99.4424943428778
People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,Jamaica,JAM,93.1233100557109,93.2815702042087,93.435190377696,93.5870010934389,93.4035765707506,93.072162386919,92.712702923881,92.3519884890283,91.9902383035247,91.6272671990991,91.2631940735122,90.8981484605278,90.5337203310885,90.1701423522711,90.3185177630386,90.4677659858945,90.6179199821545
People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,Japan,JPN,98.4875,98.4875,98.4875,98.4875,98.4875,98.5277083333333,98.5679166666667,98.608125,98.6483333333333,98.6885416666667,98.72875,98.7689583333333,98.8091666666667,98.849375,98.8895833333333,98.9297916666667,98.97
People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,Jordan,JOR,99.4018357953351,99.364682690369,99.3275230854107,99.2903552422386,99.2532099798913,99.2314874073466,99.2141318619054,99.1956920309716,99.1762255542249,99.1556517605805,99.1341013317802,99.1115638964568,99.0881023438242,99.0636845846265,99.0384203854588,99.0047785789155,98.9710548944377
People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,Kazakhstan,KAZ,84.5644208533088,84.942126523513,85.627726572988,86.3161263301233,87.0073028809387,87.7012374504602,88.397911620115,89.0973037323329,89.7994023409639,90.5041847570895,91.2114868426942,91.9215902616031,92.6343137932347,93.3048073255572,93.8823580131686,94.4620705911615,95.0438082786512
People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,Kenya,KEN,47.3154032589273,48.0458626226998,48.7706638115026,49.4896893503558,50.2028195842556,50.9090149321211,51.6091201894867,52.3030178189736,52.9905894261177,53.6708759848792,54.3446437599577,55.0138087173053,55.6777193973955,56.3369312494153,56.9904041179625,57.6382970343421,58.2803541914568
People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,Kiribati,KIR,50.0275776661445,51.2974835162816,52.5673893664192,53.8372952165563,55.1072010666934,56.3771069168305,57.647012766968,58.9169186171051,60.1868244672422,61.4567303173798,62.7266361675169,63.996542017654,65.2664478677915,66.5363537179286,67.8062595680657,69.0761654182033,70.3460712683404
People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,"Korea, Dem. People’s Rep.",PRK,99.3029400104909,99.3025449937168,99.3021500025819,99.3017600042882,99.2395023574065,98.8654717636716,98.4923408147965,98.1201008562303,97.748753331883,97.3801762782737,97.0141857233802,96.6502058430794,96.2883271422245,95.9284719766426,95.5706764010665,95.2148815949243,94.8621012765638
People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,"Korea, Rep.",KOR,..,..,98.5528739381508,98.5528739381508,98.5528739381508,98.5528739381508,98.5528739381508,98.6651267618347,98.7773795855187,98.8896324092026,99.0018852328866,99.1141380565705,99.2263908802545,99.3386437039384,99.4508965276223,99.5631493513063,99.6754021749902
People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,Kosovo,XKX,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,Kuwait,KWT,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,Kyrgyz Republic,KGZ,80.6038391337383,80.6034076583657,81.1065524246844,81.6095013300336,82.1126666470522,82.5723713115551,83.0316108813347,83.4899889088802,83.9477050361614,84.4049439797367,84.8656986298244,85.3298783523101,85.7973814124943,86.2675868302001,86.7314927602073,87.0785157285206,87.4269556817226
People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,Lao PDR,LAO,46.5160589525768,48.8248145212491,51.1248236789426,53.4133290511978,55.6901470175997,57.8862572899542,59.9411933444242,61.9868357930971,64.023794217757,66.0505668061032,68.0674489585917,70.074136380639,72.0705630712574,74.0554409132488,76.0292334655349,77.9914153104438,79.941901992627
People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,Latvia,LVA,97.8105534947702,97.8070744724538,97.8553888052822,97.9053388284303,97.9592333424994,98.0128433075783,98.0631753781448,98.1128829612304,98.1628068925037,98.2137558060202,98.2655434210762,98.3172707983713,98.3689170195735,98.4204850717028,98.4719581893849,98.5233594898164,98.574786371782
People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,Lebanon,LBN,85.3944002554621,85.851986397759,86.309572540056,86.767158682353,87.2247448246499,87.6823309669468,88.1399171092437,88.5975032515406,89.0550893938375,89.5126755361344,89.9702616784313,90.4278478207283,90.8854339630252,91.3430201053221,91.800606247619,92.2581923899159,92.6
People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,Lesotho,LSO,67.4661309108153,67.4587549240116,67.4655432161296,67.4866658539431,67.5228486688529,67.5736414203626,67.6399690178488,67.69918076812,67.7717389282146,67.8571367289734,67.9563345424296,68.0693208837491,68.160041430743,68.2610302159713,68.3727020424848,68.4954980426506,68.6289117890435
People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,Liberia,LBR,62.1735978808969,63.039946209288,63.9036666060885,64.764190356884,65.6217817543706,66.4761642799921,67.0587255136072,67.6317688682657,68.1951081851275,68.7515198074949,69.3009517848353,69.8435929346117,70.3789191079191,70.9073634337398,71.4284276157321,71.9423144651017,72.4490013718414
People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,Libya,LBY,84.2973684210526,85.1868421052632,86.0763157894735,86.965789473684,87.8552631578946,88.7447368421051,89.6342105263157,90.5236842105262,91.4131578947367,92.3026315789473,93.1921052631578,94.0815789473684,94.9710526315789,95.8605263157895,96.75,97.6394736842103,98.5289473684209
People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,Liechtenstein,LIE,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,Lithuania,LTU,89.6695672040401,90.1167330057788,90.5603091586483,91.0054072917516,91.4520226763437,91.9138684482917,92.3892526701637,92.8634417105673,93.3364464340947,93.7976523852775,94.2487405450081,94.7096082104129,95.186393486853,95.661017895814,96.1335983943188,96.6041369973419,97.0737435855441
People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,Luxembourg,LUX,100.000001749448,100.000001733173,100,99.9999982944289,100.000001688595,100.000000833191,100.000000819389,100.000003214258,99.9999992136347,99.9999976940205,99.9999992489112,100.000002201037,99.987199041322,99.9652452580433,99.9446015010472,99.9251719959136,99.9068714203546
People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,"Macao SAR, China",MAC,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,Madagascar,MDG,35.7685111001278,36.6705348486581,37.5802687299351,38.4972710074432,39.421992776655,40.5036229615716,41.5978267969691,42.7041911112255,43.8236985242404,44.9540601179058,46.0962387735797,47.2497952807509,48.4147498324706,49.5906490787482,50.7779933020983,51.97582900058,53.1846496293679
People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,Malawi,MWI,52.9420746952472,53.8962268463375,54.8470163840412,55.7948097863462,56.7392235296364,57.6806029415617,58.618589061965,59.5534983403009,60.4850041085615,61.4165813241217,62.3478472914093,63.2786917926542,64.2084385074463,65.137199267221,66.0640591396728,66.9893135047537,67.9118401090138
People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,Malaysia,MYS,97.3662857853026,97.4159911925011,97.3463855272819,97.2814441648152,97.2210791651762,97.1649659260426,97.1131636335568,97.0655220010769,97.021946408024,96.9821000174059,96.9460132602549,96.9033400744335,96.861988894914,96.8234308987651,96.7878332555572,96.7548659628374,96.7246158652168
People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,Maldives,MDV,92.4974070325094,93.0206488811831,93.5321003334632,94.0310572238287,94.5170927248052,94.9894390820589,95.438260021825,95.8531642060306,96.2812118530049,96.704519248085,97.12307434009,97.5368399295056,97.945780023935,98.3498443950956,98.7490042877348,99.1432201845264,99.2392118110835
People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,Mali,MLI,48.7451334069224,50.4530937843948,52.2251036755982,53.9959762972774,55.7658800563314,57.5325069720029,59.2970593478632,61.0576190097347,62.8146362977258,64.5659513695512,66.3098744790465,68.0457360430397,69.7729065031929,71.4907916074873,73.1991017411627,74.8970316352499,76.5843496799287
People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,Malta,MLT,100.000000961685,100.00000286708,100.000002851733,99.9999995269602,100.000000470942,100.000001875526,99.9999971989406,99.9999967461225,99.9999981487803,100,100.000003208633,100.000002735419,100.000003626233,100.000002253239,100.000001792747,99.9999991079152,99.9999982230858
People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,Marshall Islands,MHL,..,76.9455098489006,76.7785602837433,76.6132222625597,76.4494963735465,76.2877131984563,77.2988745356964,78.2476188870649,79.1619238383302,80.101503234416,81.0655267426469,82.0537518268465,83.0668442246142,84.1045666627355,85.1659259319418,86.2504770775229,87.3574840871447
People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,Mauritania,MRT,40.9955269450152,42.0162098792475,43.7079988247467,45.4159827486183,47.1399008401626,48.8782642963377,50.6312219773467,52.3985067544002,54.1802554837701,55.9737656918127,57.7803930937467,59.5994641254351,61.4303064312731,63.2714511480842,65.1194559732987,66.9733068843865,68.8320178372271
People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,Mauritius,MUS,99.279775935552,99.3241743979268,99.3686952629739,99.4133366866344,99.4581086859217,99.5030092001654,99.5480292887156,99.5931792856807,99.6384499870668,99.6838494540066,99.7293733787934,99.7750217557443,99.8207930926336,99.8666919064201,99.8665868606367,99.8664818170698,99.8663966505618
People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,Mexico,MEX,89.0396604352977,89.7639267410254,90.4832633747243,91.1976475872449,91.9072297222809,92.6116531040207,93.3110835062324,94.0054003310849,94.6780529761079,95.2218232511325,95.7601903101654,96.2935747392096,96.8217268885942,97.3448311946988,97.8628879620953,98.3757905568213,98.8836793751173
People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,"Micronesia, Fed. Sts.",FSM,87.6687579003847,87.0619393081568,86.4551207159291,85.8483021237012,85.2414835314735,84.6346649392458,84.0278463470179,83.4210277547902,82.8142091625623,82.2073905703346,81.6005719781067,80.993753385879,80.3869347936513,79.7801162014234,79.1732976091957,78.5664790169678,78.5664790169678
People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,Moldova,MDA,83.2463956502386,83.5205691363756,83.7984646460362,84.080082149208,84.3656203058545,84.6901430243493,85.0511574662824,85.4125859623249,85.774439503759,86.1367082479245,86.499402673218,86.8625098062505,87.2260362081041,87.5899907548356,87.9543551348367,88.3177586970408,88.6850614286006
People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,Monaco,MCO,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,Mongolia,MNG,61.8168067751584,63.3626247123304,64.8988933623391,66.4243569998987,67.9378131682935,69.4359692012233,70.920459836639,72.3897016760998,73.8432047794428,75.2775586256843,76.6954082516353,77.8236631858872,78.8020191440101,79.7889843887656,80.784068494898,81.7881042566894,82.8005776070329
People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,Montenegro,MNE,..,..,..,..,..,..,95.7711671356529,95.8223145287289,95.8712622913625,95.9179709207903,95.9624952615779,95.9743877709107,96.0290852010932,96.0082648266701,96.3069935875772,97.0646211591001,97.0533559517928
People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,Morocco,MAR,62.298398424306,63.5154473979394,64.9616434875232,66.4160458233742,67.8788012031119,69.4577759714164,71.0564777405592,72.6502565388812,74.237892646136,75.8182774200184,77.3920503798489,78.9572350486581,80.5136122994184,82.0601761221609,83.5966836560446,85.1222045722722,86.6364419437394
People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,Mozambique,MOZ,19.8965710725225,21.4029595074383,23.392324062278,25.3902556688032,27.3972145163744,29.4126192445651,31.437420153518,33.4700429794652,35.6516345185536,37.8522599712364,40.0607482650875,42.2759012343978,44.4975048950237,46.7253337426052,48.9591635937231,51.1987759754268,53.4439342451485
People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,Myanmar,MMR,46.2678787017196,48.3066262698563,50.3842228683964,52.5007382965634,54.655946613146,56.8496160961009,59.0812431604463,61.3508699553703,63.6582584339926,66.0029377542224,68.3851304129501,70.8041442234569,73.2599550097131,75.7521345943812,78.2808100755949,79.9147625358524,80.8442636740851
People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,Namibia,NAM,76.6693801560501,76.9134802452636,77.2611788770045,77.6274459456355,77.9931052412823,78.3565404202242,78.7185788021321,79.0785413783933,79.4366435503143,79.791048659345,80.143460150559,80.4923622714387,80.8459627971111,81.1961001675944,81.5427174881747,81.8849353752577,82.2180572540099
People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,Nauru,NRU,95.7696241412058,96.0173114930826,96.2649988449593,96.512686196836,96.7603735487128,97.0080609005895,97.2557482524662,97.5034356043429,97.7511229562197,97.9988103080964,98.2464976599731,98.4941850118498,98.7418723637265,98.9895597156033,99.23724706748,99.4849344193568,99.4849344193568
People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,Nepal,NPL,79.9870660650354,80.588925057364,81.146351759477,81.6985170234207,82.245319537575,82.7866323675881,83.3223467895048,83.8524216991322,84.3766368035122,84.8948825178975,85.4070330750963,85.9130353711115,86.4129317248465,86.9063643672967,87.3932623974856,87.8733267445808,88.3464059621855
People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,Netherlands,NLD,100.000003065901,99.9999984758467,100.000003030853,100,99.999998501026,100.000001491649,100.00000297004,99.9999970419848,99.999998526498,100,100,100,100.000002181243,100.000002174688,100.000000722765,99.9999992793321,99.9999992814038
People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,New Caledonia,NCL,94.5162468191534,94.5162468191534,94.5162468191534,94.8599861598493,95.2037255005453,95.5474648412413,95.8912041819373,96.2349435226333,96.5786828633293,96.9224222040252,97.2661615447213,97.6099008854172,97.9536402261132,98.2973795668092,98.6411189075052,98.9848582482012,99.3285975888972
People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,New Zealand,NZL,100.000003163264,99.9999968763459,99.999998459955,99.9999984824936,99.9999985042009,100.00000295187,100,100,99.9999985733867,99.999997176574,100,100,100.000001366129,100,100.000001336526,100,99.9999986904668
People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,Nicaragua,NIC,81.2171096576032,81.2132823320035,81.210501792077,81.2090883496399,81.2090399358557,81.2117234750909,81.2310230012504,81.2516884820904,81.2744168779342,81.2984980691415,81.3242819048373,81.3517610553114,81.3809360085451,81.4118043417296,81.4439857087742,81.473544582733,81.504740578563
People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,Niger,NER,35.660651902938,36.6732567614026,37.6177887569928,38.5497928111453,39.4685896248907,40.3735691224517,41.2659561726224,42.1451293944208,43.0105341002704,43.8632883768507,44.7028224917976,45.5286323037196,46.3417357128832,47.141612016389,47.9350721680783,48.7222694050582,49.5015623708971
People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,Nigeria,NGA,48.1510026814615,49.2953231276425,50.6863499040854,52.0778990567281,53.4695570062202,54.8605582265506,56.2512390994534,57.641566343586,59.0315042845497,60.4196453085613,61.8070196313445,63.1895514470383,64.5673352182727,65.9398060604651,67.3070797129436,68.6692709981251,70.0255277528693
